Focal	Comparator	Comparator_Group	AAI	Shared_Prop
Changpingibacter	Actinoplanes	Multicellular1	46.76494296577947	0.563169164882227
Changpingibacter	Frankia	Multicellular1	46.75648648648649	0.4753747323340471
Changpingibacter	Lawsonella	Multicellular1	47.79675977653631	0.38329764453961457
Arcanobacterium	Kibdelosporangium	Multicellular1	45.829075309818876	0.566414686825054
Arcanobacterium	Dietzia	Multicellular1	46.034878819810324	0.5124190064794817
Arcanobacterium	Thermobifida	Multicellular2	46.760699588477365	0.5248380129589633
Arcanobacterium	Tomitella	Multicellular1	46.884320175438596	0.4924406047516199
Arcanobacterium	Nocardia	Multicellular1	46.00058881256133	0.5502159827213823
Arcanobacterium	Pseudonocardia	Multicellular1	46.242456479690524	0.5583153347732182
Arcanobacterium	Streptacidiphilus	Multicellular2	46.971830985915496	0.5367170626349892
Arcanobacterium	Mycobacterium	Multicellular1	46.32561224489796	0.5291576673866091
Arcanobacterium	Streptomyces	Multicellular2	46.81708737864078	0.5561555075593952
Arcanobacterium	Kitasatospora	Multicellular2	47.03132411067194	0.5464362850971922
Arcanobacterium	Spirillospora	Multicellular2	46.39418145956608	0.5475161987041036
Arcanobacterium	Nonomuraea	Multicellular2	46.63897196261682	0.5777537796976242
Arcanobacterium	Rhodococcus	Multicellular1	46.73577799801784	0.5448164146868251
Arcanobacterium	Gordonia	Multicellular1	46.32463312368973	0.5151187904967602
Arcanobacterium	Catellatospora	Multicellular1	46.223571428571425	0.5291576673866091
Arcanobacterium	Streptosporangium	Multicellular2	47.02205323193916	0.5680345572354212
Arcanobacterium	Lentzea	Multicellular1	46.23548387096774	0.5523758099352052
Arcanobacterium	Saccharopolyspora	Multicellular1	45.7776	0.5399568034557235
Arcanobacterium	Nakamurella	Multicellular1	46.378354554358474	0.5512958963282938
Arcanobacterium	Actinopolyspora	Multicellular1	45.75325506937033	0.505939524838013
Arcanobacterium	Saccharomonospora	Multicellular1	46.445846477392216	0.5134989200863931
Arcanobacterium	Tsukamurella	Multicellular1	46.41731958762887	0.5237580993520519
Arcanobacterium	Micromonospora	Multicellular1	46.54164969450102	0.5302375809935205
Arcanobacterium	Geodermatophilus	Multicellular1	46.858041237113405	0.5237580993520519
Arcanobacterium	Blastococcus	Multicellular1	46.89445628997868	0.5064794816414687
Arcanobacterium	Actinosynnema	Multicellular1	46.54956011730205	0.5523758099352052
Arcanobacterium	Klenkia	Multicellular1	46.42712215320911	0.521598272138229
Arcanobacterium	Modestobacter	Multicellular1	46.61311475409836	0.5269978401727862
Arcanobacterium	Corynebacterium	Multicellular1	45.76076352067869	0.5091792656587473
Arcanobacterium	Nocardiopsis	Multicellular2	46.1493670886076	0.5545356371490281
Arcanobacterium	Actinokineospora	Multicellular1	46.09159836065574	0.5269978401727862
Arcanobacterium	Amycolatopsis	Multicellular1	45.80856031128405	0.5550755939524838
Arcanobacterium	Actinoalloteichus	Multicellular1	45.6147029204431	0.5361771058315334
Arcanobacterium	Actinoplanes	Multicellular1	45.99201154956689	0.5610151187904968
Arcanobacterium	Frankia	Multicellular1	46.07253829321663	0.49352051835853133
Arcanobacterium	Lawsonella	Multicellular1	46.54943253467844	0.42818574514038876
Actinotignum	Kibdelosporangium	Multicellular1	45.36767283349562	0.5798983625070582
Actinotignum	Dietzia	Multicellular1	45.92896475770925	0.51270468661773
Actinotignum	Thermobifida	Multicellular2	46.86942675159236	0.5319028797289667
Actinotignum	Tomitella	Multicellular1	46.59251101321586	0.51270468661773
Actinotignum	Nocardia	Multicellular1	45.998705179282865	0.5669113495200452
Actinotignum	Pseudonocardia	Multicellular1	46.21517771373679	0.5878035008469791
Actinotignum	Streptacidiphilus	Multicellular2	46.95974710221286	0.5358554488989271
Actinotignum	Mycobacterium	Multicellular1	46.14964249233912	0.5527950310559007
Actinotignum	Streptomyces	Multicellular2	46.83978174603175	0.5691699604743083
Actinotignum	Kitasatospora	Multicellular2	46.82512873326468	0.5482778091473743
Actinotignum	Spirillospora	Multicellular2	46.62510080645161	0.5601355166572558
Actinotignum	Nonomuraea	Multicellular2	46.35869158878505	0.6041784302653868
Actinotignum	Rhodococcus	Multicellular1	46.382806324110675	0.5714285714285714
Actinotignum	Gordonia	Multicellular1	46.077964323189924	0.5381140598531903
Actinotignum	Catellatospora	Multicellular1	46.32567010309278	0.5477131564088086
Actinotignum	Streptosporangium	Multicellular2	46.603988326848246	0.5804630152456239
Actinotignum	Lentzea	Multicellular1	45.807249255213506	0.5686053077357425
Actinotignum	Saccharopolyspora	Multicellular1	45.93001017293998	0.5550536420101637
Actinotignum	Nakamurella	Multicellular1	46.068662674650696	0.5657820440429137
Actinotignum	Actinopolyspora	Multicellular1	45.695680345572356	0.5228684359119141
Actinotignum	Saccharomonospora	Multicellular1	46.693107221006564	0.5160926030491247
Actinotignum	Tsukamurella	Multicellular1	46.27007454739084	0.5302089215132694
Actinotignum	Micromonospora	Multicellular1	46.433025641025644	0.5505364201016375
Actinotignum	Geodermatophilus	Multicellular1	47.147780126849895	0.5341614906832298
Actinotignum	Blastococcus	Multicellular1	46.74963119072708	0.5358554488989271
Actinotignum	Actinosynnema	Multicellular1	46.27295162882527	0.5719932241671372
Actinotignum	Klenkia	Multicellular1	46.41719077568134	0.538678712591756
Actinotignum	Modestobacter	Multicellular1	46.61189743589743	0.5505364201016375
Actinotignum	Corynebacterium	Multicellular1	45.365687303252884	0.5381140598531903
Actinotignum	Nocardiopsis	Multicellular2	45.848875255623724	0.5522303783173348
Actinotignum	Actinokineospora	Multicellular1	45.87357894736842	0.536420101637493
Actinotignum	Amycolatopsis	Multicellular1	45.771011673151754	0.5804630152456239
Actinotignum	Actinoalloteichus	Multicellular1	45.78574297188755	0.562394127611519
Actinotignum	Actinoplanes	Multicellular1	45.72516810758886	0.5878035008469791
Actinotignum	Frankia	Multicellular1	45.83535242290749	0.51270468661773
Actinotignum	Lawsonella	Multicellular1	46.537075718015664	0.43252399774138905
