Genome_1	Genome_2	AAI	Stdev_AAI	Genes_Shared	Genes_Shared_Normalized_by_Genome_1_Genes
GCA_010727475.1_ASM1072747v1.faa	GCA_003971545.1_ASM397154v1.faa	46.49863760217983	13.173686857327073	1101	0.14202786377708979
GCA_010727475.1_ASM1072747v1.faa	GCA_002355155.1_ASM235515v1.faa	50.2636154289004	14.53571916423832	1737	0.22407120743034056
GCA_010727475.1_ASM1072747v1.faa	GCA_003611035.1_ASM361103v1.faa	47.688428874734605	13.082961473146797	1884	0.24303405572755418
GCA_010727475.1_ASM1072747v1.faa	GCA_014042015.1_ASM1404201v1.faa	50.30900360144058	13.771362655778985	1666	0.2149122807017544
GCA_010727475.1_ASM1072747v1.faa	GCA_002025645.1_ASM202564v1.faa	47.440282485875706	12.918201099565561	1770	0.228328173374613
GCA_010727475.1_ASM1072747v1.faa	GCA_022983255.1_ASM2298325v1.faa	48.183208020050124	12.994020567830502	1596	0.20588235294117646
GCA_010727475.1_ASM1072747v1.faa	GCA_023734115.1_ASM2373411v1.faa	48.23718689788054	13.19642919487133	1557	0.20085139318885448
GCA_010727475.1_ASM1072747v1.faa	GCA_010119915.1_ASM1011991v1.faa	50.07597707139135	13.662488367633477	1919	0.24754901960784315
GCA_010727475.1_ASM1072747v1.faa	GCA_020447105.2_ASM2044710v2.faa	48.36288209606987	13.30938442438025	1374	0.17724458204334365
GCA_010727475.1_ASM1072747v1.faa	GCA_024757985.1_ASM2475798v1.faa	50.12816390041494	13.548550777799944	1928	0.24871001031991744
GCA_010727475.1_ASM1072747v1.faa	GCA_024362325.1_ASM2436232v1.faa	48.10582865168539	13.348186545871348	1424	0.18369453044375644
GCA_010727475.1_ASM1072747v1.faa	GCA_002950575.1_ASM295057v1.faa	47.06407857811038	13.286016719787158	1069	0.1378998968008256
GCA_010727475.1_ASM1072747v1.faa	GCA_024134545.1_ASM2413454v1.faa	48.569448066058236	13.379729349947448	2301	0.2968266253869969
GCA_010727475.1_ASM1072747v1.faa	GCA_900070365.1_Alloactinosynnema_sp._L_07.faa	52.63625048619215	15.094495884708998	2571	0.331656346749226
GCA_010727475.1_ASM1072747v1.faa	GCA_001042635.1_ASM104263v1.faa	43.9821052631579	12.766129282844652	1045	0.13480392156862744
GCA_010727475.1_ASM1072747v1.faa	GCA_021044565.1_ASM2104456v1.faa	47.24140161725067	13.119749689194421	1855	0.23929308565531476
GCA_010727475.1_ASM1072747v1.faa	GCA_900105925.1_IMG_taxon_2639762615_annotated_assembly.faa	49.41031185031185	13.660658687800252	2405	0.31024251805985553
GCA_010727475.1_ASM1072747v1.faa	GCA_001314225.1_ASM131422v1.faa	47.355383795309166	13.104839932862816	1876	0.24200206398348814
GCA_010727475.1_ASM1072747v1.faa	GCA_023023025.1_ASM2302302v1.faa	52.560515021459224	14.370589219279791	3262	0.42079463364293085
GCA_010727475.1_ASM1072747v1.faa	GCA_002162335.1_ASM216233v1.faa	49.8174516608825	13.625842876607106	2017	0.26019091847265224
GCA_010727475.1_ASM1072747v1.faa	GCA_005937995.2_ASM593799v2.faa	49.486330178759204	13.750829626057646	1902	0.2453560371517028
GCA_010727475.1_ASM1072747v1.faa	GCA_013283855.1_ASM1328385v1.faa	48.22954545454545	13.297738142648345	968	0.12487100103199174
GCA_010727475.1_ASM1072747v1.faa	GCA_004011135.1_ASM401113v1.faa	48.34354570637119	13.057651402464	1805	0.23284313725490197
GCA_010727475.1_ASM1072747v1.faa	GCA_018986735.1_ASM1898673v1.faa	47.09053819444444	13.614326756041232	1152	0.14860681114551083
GCA_010727475.1_ASM1072747v1.faa	GCA_013113715.1_ASM1311371v1.faa	47.78658078368223	13.248409598319745	1863	0.2403250773993808
GCA_010727475.1_ASM1072747v1.faa	GCA_014217625.1_ASM1421762v1.faa	48.60565936999466	13.282793638512604	1873	0.24161506707946337
GCA_010727475.1_ASM1072747v1.faa	GCA_001941645.1_ASM194164v1.faa	52.424310776942356	14.94889867898278	2394	0.3088235294117647
GCA_010727475.1_ASM1072747v1.faa	GCA_013394385.1_ASM1339438v1.faa	47.8114847715736	13.30528912913683	1576	0.20330237358101136
GCA_010727475.1_ASM1072747v1.faa	GCA_904528075.1_ASM90452807v1.faa	48.051466992665034	13.159326327979306	1636	0.21104231166150672
GCA_010727475.1_ASM1072747v1.faa	GCA_019704555.1_ASM1970455v1.faa	49.408774325708436	13.350542145566328	2929	0.3778379772961816
GCA_010727475.1_ASM1072747v1.faa	GCA_005484985.1_ASM548498v1.faa	48.20606811145511	12.91699792993712	1615	0.20833333333333334
GCA_010727475.1_ASM1072747v1.faa	GCA_003627075.1_ASM362707v1.faa	48.596870925684485	13.37159086486352	1534	0.1978844169246646
GCA_010727475.1_ASM1072747v1.faa	GCA_000699505.1_ASM69950v1.faa	48.60960163432073	13.37189807864241	979	0.12628998968008256
GCA_010727475.1_ASM1072747v1.faa	GCA_001636295.1_ASM163629v1.faa	49.76839803171132	13.49052778573782	1829	0.23593911248710012
GCA_010727475.1_ASM1072747v1.faa	GCA_019443965.1_ASM1944396v1.faa	47.5672537508154	13.26348607091867	1533	0.19775541795665635
GCA_010727475.1_ASM1072747v1.faa	GCA_004102025.1_ASM410202v1.faa	47.19094368340944	13.222602398497541	1314	0.16950464396284828
GCA_010727475.1_ASM1072747v1.faa	GCA_000166135.1_ASM16613v1.faa	49.722162162162164	13.295769428708795	2590	0.33410732714138286
GCA_010727475.1_ASM1072747v1.faa	GCA_001602115.1_ASM160211v1.faa	47.109759110562074	12.737216762568107	1619	0.20884932920536636
GCA_010727475.1_ASM1072747v1.faa	GCA_011299575.1_ASM1129957v1.faa	47.47539267015707	13.246348912253978	1528	0.19711042311661506
GCA_010727475.1_ASM1072747v1.faa	GCA_001997345.1_ASM199734v1.faa	47.58194789081886	13.2240048617374	1612	0.20794633642930857
GCA_010727475.1_ASM1072747v1.faa	GCA_003065605.1_ASM306560v1.faa	50.22222774738936	13.445646920261003	2011	0.2594169246646027
GCA_010727475.1_ASM1072747v1.faa	GCA_902386885.1_UHGG_MGYG_HGUT_02405.faa	40.100985221674875	9.951461684445892	812	0.10474716202270382
GCA_010727475.1_ASM1072747v1.faa	GCA_003798325.1_ASM379832v1.faa	47.5041277258567	12.902022055781284	1284	0.16563467492260062
GCA_010727475.1_ASM1072747v1.faa	GCA_014041995.1_ASM1404199v1.faa	47.56912863070539	13.305734393925034	1205	0.1554437564499484
GCA_010727475.1_ASM1072747v1.faa	GCA_900475915.1_48128_H02.faa	46.44265306122449	13.277344713361432	980	0.1264189886480908
GCA_010727475.1_ASM1072747v1.faa	GCA_016726965.1_ASM1672696v1.faa	46.15263157894737	13.479525663590499	988	0.12745098039215685
GCA_010727475.1_ASM1072747v1.faa	GCA_000724605.1_ASM72460v1.faa	46.26016343207355	13.04069947963099	979	0.12628998968008256
GCA_010727475.1_ASM1072747v1.faa	GCA_004135385.1_ASM413538v1.faa	49.82790426152948	13.478833921672344	1713	0.2209752321981424
GCA_010727475.1_ASM1072747v1.faa	GCA_023330685.1_ASM2333068v1.faa	42.45896551724138	10.58097464622038	1450	0.18704850361197112
GCA_010727475.1_ASM1072747v1.faa	GCA_016766755.1_ASM1676675v1.faa	47.33692539562924	13.176228385287176	1327	0.17118163054695562
GCA_010727475.1_ASM1072747v1.faa	GCA_001281505.1_ASM128150v1.faa	53.422105263157896	14.901925294334802	1140	0.14705882352941177
GCA_010727475.1_ASM1072747v1.faa	GCA_005280335.1_ASM528033v1.faa	49.12216642754663	13.306835735236143	1394	0.17982456140350878
GCA_010727475.1_ASM1072747v1.faa	GCA_023370115.1_ASM2337011v1.faa	47.46441798941799	12.99341037711861	1512	0.19504643962848298
GCA_010727475.1_ASM1072747v1.faa	GCA_017945865.1_ASM1794586v1.faa	39.8818431911967	10.454242441598469	727	0.09378224974200207
GCA_010727475.1_ASM1072747v1.faa	GCA_016865385.1_ASM1686538v1.faa	39.72	10.552820707072678	805	0.10384416924664602
GCA_010727475.1_ASM1072747v1.faa	GCA_003609875.1_ASM360987v1.faa	39.8481045751634	10.104864423396672	765	0.09868421052631579
GCA_010727475.1_ASM1072747v1.faa	GCA_016026575.1_ASM1602657v1.faa	39.3067880794702	10.535228918866721	604	0.07791537667698659
GCA_010727475.1_ASM1072747v1.faa	GCA_023300185.1_ASM2330018v1.faa	39.1558734939759	10.519595812978588	664	0.08565531475748193
GCA_010727475.1_ASM1072747v1.faa	GCA_019703345.2_ASM1970334v2.faa	39.5725	10.206162439356222	720	0.09287925696594428
GCA_010727475.1_ASM1072747v1.faa	GCA_020735465.1_ASM2073546v1.faa	39.80132100396301	10.298258359391031	757	0.09765221878224974
GCA_010727475.1_ASM1072747v1.faa	GCA_018128285.1_ASM1812828v1.faa	38.65861635220126	10.212844956883185	795	0.10255417956656347
GCA_010727475.1_ASM1072747v1.faa	GCA_000007485.1_ASM748v1.faa	44.07266666666667	12.722669928349623	600	0.07739938080495357
GCA_010727475.1_ASM1072747v1.faa	GCA_003966955.1_ASM396695v1.faa	39.72520107238606	10.15008091479892	746	0.09623323013415892
GCA_010727475.1_ASM1072747v1.faa	GCA_002287885.2_ASM228788v2.faa	48.238975501113586	14.112935781148897	898	0.11584107327141382
GCA_010727475.1_ASM1072747v1.faa	GCA_002284895.1_ASM228489v1.faa	48.986588921282795	13.667108651010105	1029	0.13273993808049536
GCA_024298965.1_ASM2429896v1.faa	GCA_004322775.1_ASM432277v1.faa	49.99908256880734	13.954836790020734	1962	0.19282555282555283
GCA_024298965.1_ASM2429896v1.faa	GCA_003351765.1_ASM335176v1.faa	50.371235018238664	13.984072053802755	1919	0.1885995085995086
GCA_024298965.1_ASM2429896v1.faa	GCA_001302585.1_ASM130258v1.faa	52.55443133316596	13.666817419003669	3983	0.39144963144963146
GCA_024298965.1_ASM2429896v1.faa	GCA_009707485.1_ASM970748v1.faa	53.41565853658537	14.472769189218091	2050	0.20147420147420148
GCA_024298965.1_ASM2429896v1.faa	GCA_003096095.1_ASM309609v1.faa	48.64271592091571	13.175463112406668	1922	0.1888943488943489
GCA_024298965.1_ASM2429896v1.faa	GCA_003574835.2_ASM357483v2.faa	53.783552369573876	14.752013445032366	2511	0.24678132678132678
GCA_024298965.1_ASM2429896v1.faa	GCA_023923225.1_ASM2392322v1.faa	50.14530310041648	13.877301524606535	2161	0.21238329238329237
GCA_024298965.1_ASM2429896v1.faa	GCA_013201035.1_ASM1320103v1.faa	51.91796407185629	13.90465690317535	2171	0.21336609336609336
GCA_024298965.1_ASM2429896v1.faa	GCA_014126825.1_ASM1412682v1.faa	50.60344997535732	13.200894563745388	2029	0.19941031941031942
GCA_024298965.1_ASM2429896v1.faa	GCA_011801145.1_ASM1180114v1.faa	50.837636033857315	13.45300687978659	3308	0.32511056511056513
GCA_024298965.1_ASM2429896v1.faa	GCA_019468565.1_ASM1946856v1.faa	53.1867501304121	13.73167395219947	3834	0.3768058968058968
GCA_024298965.1_ASM2429896v1.faa	GCA_014084105.1_ASM1408410v1.faa	61.34621231314923	16.377790448908645	3947	0.3879115479115479
GCA_024298965.1_ASM2429896v1.faa	GCA_010727475.1_ASM1072747v1.faa	50.29986706547026	13.364265675928126	3009	0.29572481572481574
GCA_024298965.1_ASM2429896v1.faa	GCA_002943525.1_ASM294352v1.faa	61.57471205528539	16.141259601834367	3907	0.383980343980344
GCA_024298965.1_ASM2429896v1.faa	GCA_900104965.1_IMG_taxon_2634166904_annotated_assembly.faa	52.26841637010676	13.901264099081619	2248	0.22093366093366093
GCA_024298965.1_ASM2429896v1.faa	GCA_023614255.1_ASM2361425v1.faa	55.34250503018109	14.617894923257454	3976	0.3907616707616708
GCA_024298965.1_ASM2429896v1.faa	GCA_006494775.1_ASM649477v1.faa	50.877739984882844	14.009299893657728	2646	0.26004914004914004
GCA_024298965.1_ASM2429896v1.faa	GCA_002057455.1_ASM205745v1.faa	54.93537227949599	14.304234104560347	4365	0.42899262899262897
GCA_024298965.1_ASM2429896v1.faa	GCA_017068375.1_ASM1706837v1.faa	51.516626506024096	13.519744438067015	3320	0.3262899262899263
GCA_024298965.1_ASM2429896v1.faa	GCA_020715685.1_ASM2071568v1.faa	44.733627858627855	11.344391249989469	1924	0.1890909090909091
GCA_024298965.1_ASM2429896v1.faa	GCA_017654315.1_ASM1765431v1.faa	49.26442655935614	13.3264764268902	2485	0.24422604422604421
GCA_024298965.1_ASM2429896v1.faa	GCA_018326265.1_ASM1832626v1.faa	52.32783212369833	13.770231044073377	3169	0.31144963144963145
GCA_024298965.1_ASM2429896v1.faa	GCA_024703955.1_ASM2470395v1.faa	51.78559914024718	13.732171512154409	1861	0.1828992628992629
GCA_024298965.1_ASM2429896v1.faa	GCA_000024865.1_ASM2486v1.faa	54.9156610703043	14.591751308668488	3812	0.3746437346437346
GCA_024298965.1_ASM2429896v1.faa	GCA_900105025.1_IMG_taxon_2636416177_annotated_assembly.faa	39.53432155074116	10.172475897829441	877	0.0861916461916462
GCA_024298965.1_ASM2429896v1.faa	GCA_900170005.1_PRJEB19975.faa	39.90848780487805	10.292920625176754	1025	0.10073710073710074
GCA_024298965.1_ASM2429896v1.faa	GCA_001701025.1_ASM170102v1.faa	53.02481124707108	13.580723025212617	3841	0.3774938574938575
GCA_024298965.1_ASM2429896v1.faa	GCA_014697215.1_ASM1469721v1.faa	53.23817681248088	14.184114534242262	3269	0.3212776412776413
GCA_024298965.1_ASM2429896v1.faa	GCA_011492945.1_ASM1149294v1.faa	42.589342265529844	10.408330099486182	1642	0.16137592137592138
GCA_024298965.1_ASM2429896v1.faa	GCA_006094695.1_ASM609469v1.faa	49.91542443064182	13.325984948911106	1932	0.18987714987714988
GCA_024298965.1_ASM2429896v1.faa	GCA_003999295.1_ASM399929v1.faa	47.5159980188212	13.190529031348756	2019	0.19842751842751843
GCA_024298965.1_ASM2429896v1.faa	GCA_014302635.1_ASM1430263v1.faa	50.894140409065784	13.940855193362772	1809	0.1777886977886978
GCA_024298965.1_ASM2429896v1.faa	GCA_000024365.1_ASM2436v1.faa	50.4544838581108	13.577446675876963	2509	0.24658476658476658
GCA_024298965.1_ASM2429896v1.faa	GCA_002443115.1_ASM244311v1.faa	48.314108910891086	13.821041795578621	1212	0.11911547911547911
GCA_024298965.1_ASM2429896v1.faa	GCA_002263515.1_ASM226351v1.faa	52.18409922732818	13.189993437585903	2459	0.24167076167076168
GCA_024298965.1_ASM2429896v1.faa	GCA_011492965.1_ASM1149296v1.faa	42.57027371101209	10.224710351504747	1571	0.1543980343980344
GCA_024298965.1_ASM2429896v1.faa	GCA_008000995.1_ASM800099v1.faa	49.299556344276844	13.423546224230881	2254	0.22152334152334152
GCA_024298965.1_ASM2429896v1.faa	GCA_900187045.1_51485_B01.faa	50.14711267605634	14.160862754111543	1420	0.13955773955773956
GCA_024298965.1_ASM2429896v1.faa	GCA_001969445.1_ASM196944v1.faa	48.24042764793635	13.045410226444787	2011	0.19764127764127765
GCA_024298965.1_ASM2429896v1.faa	GCA_000017305.1_ASM1730v1.faa	52.14086661002549	13.661388795801596	2354	0.23135135135135135
GCA_024298965.1_ASM2429896v1.faa	GCA_004519465.1_ASM451946v1.faa	52.34482480869915	13.763925056349505	2483	0.24402948402948402
GCA_024298965.1_ASM2429896v1.faa	GCA_002869785.1_ASM286978v1.faa	50.074906677727085	13.148150586292928	2411	0.23695331695331695
GCA_024298965.1_ASM2429896v1.faa	GCA_009834925.2_ASM983492v2.faa	39.51200378071834	10.195893841727354	1058	0.10398034398034398
GCA_024298965.1_ASM2429896v1.faa	GCA_007833915.1_ASM783391v1.faa	52.756600128783	13.820657712738432	3106	0.30525798525798525
GCA_024298965.1_ASM2429896v1.faa	GCA_000348785.1_ASM34878v1.faa	42.53756097560976	10.70298190210284	1845	0.18132678132678132
GCA_024298965.1_ASM2429896v1.faa	GCA_000025345.1_ASM2534v1.faa	52.642374949166324	13.877115354626882	2459	0.24167076167076168
GCA_024298965.1_ASM2429896v1.faa	GCA_006352065.1_ASM635206v1.faa	50.28604766633565	13.94697605407238	2014	0.19793611793611793
GCA_024298965.1_ASM2429896v1.faa	GCA_000284015.1_ASM28401v1.faa	52.31945316001793	14.043051929816485	2231	0.21926289926289927
GCA_024298965.1_ASM2429896v1.faa	GCA_009498035.1_ASM949803v1.faa	53.48994291927154	13.799909251421727	3679	0.36157248157248156
GCA_024298965.1_ASM2429896v1.faa	GCA_014218215.1_ASM1421821v1.faa	52.085879438480596	13.553761525792646	2422	0.23803439803439805
GCA_024298965.1_ASM2429896v1.faa	GCA_000306785.1_ASM30678v1.faa	52.21592331768388	13.787452276696378	2556	0.2512039312039312
GCA_024298965.1_ASM2429896v1.faa	GCA_003721155.4_ASM372115v4.faa	51.59965432098765	13.623994863712145	2025	0.19901719901719903
GCA_024298965.1_ASM2429896v1.faa	GCA_019575955.1_ASM1957595v1.faa	50.17332392378264	13.455420002082011	1417	0.13926289926289925
GCA_024298965.1_ASM2429896v1.faa	GCA_014217665.1_ASM1421766v1.faa	49.73159454653231	12.991163755112206	1687	0.1657985257985258
GCA_024298965.1_ASM2429896v1.faa	GCA_014217565.1_ASM1421756v1.faa	53.21560048280024	13.954153116928918	3314	0.3257002457002457
GCA_024298965.1_ASM2429896v1.faa	GCA_024207135.1_ASM2420713v1.faa	48.70323336457357	13.381758190499614	2134	0.20972972972972972
GCA_024298965.1_ASM2429896v1.faa	GCA_006065115.1_ASM606511v1.faa	48.90449897750511	13.263698519603224	1956	0.19223587223587224
GCA_024298965.1_ASM2429896v1.faa	GCA_023100725.1_ASM2310072v1.faa	49.86307852314093	13.66554259477258	1923	0.188992628992629
GCA_024298965.1_ASM2429896v1.faa	GCA_019977235.1_ASM1997723v1.faa	49.407689093188466	13.573843602708415	2393	0.23518427518427518
GCA_024298965.1_ASM2429896v1.faa	GCA_018866305.1_ASM1886630v1.faa	50.24326591021214	13.570611203631017	2027	0.19921375921375922
GCA_024298965.1_ASM2429896v1.faa	GCA_005280255.1_ASM528025v1.faa	50.0276658270361	13.421925163840589	2382	0.2341031941031941
GCA_024298965.1_ASM2429896v1.faa	GCA_020886775.1_ASM2088677v1.faa	50.28932400932401	13.46946459422708	2145	0.21081081081081082
GCA_024298965.1_ASM2429896v1.faa	GCA_001660485.1_ASM166048v1.faa	48.5317429406037	13.213430088751105	2054	0.20186732186732187
GCA_024298965.1_ASM2429896v1.faa	GCA_000785535.1_ASM78553v1.faa	49.05594106463878	13.538328424761518	2104	0.20678132678132677
GCA_024298965.1_ASM2429896v1.faa	GCA_001302565.1_ASM130256v1.faa	48.29533267130089	13.37404668575158	2014	0.19793611793611793
GCA_024298965.1_ASM2429896v1.faa	GCA_001549895.1_ASM154989v1.faa	50.957055789967185	13.68197631028971	2133	0.20963144963144964
GCA_024298965.1_ASM2429896v1.faa	GCA_002849715.1_ASM284971v1.faa	50.02133984028394	13.589561598690347	2254	0.22152334152334152
GCA_024298965.1_ASM2429896v1.faa	GCA_003971545.1_ASM397154v1.faa	46.86680814940577	13.608122424518424	1178	0.11577395577395577
GCA_024298965.1_ASM2429896v1.faa	GCA_002355155.1_ASM235515v1.faa	46.57410433689503	13.024952663482594	1591	0.15636363636363637
GCA_024298965.1_ASM2429896v1.faa	GCA_003611035.1_ASM361103v1.faa	48.468312958435206	12.953484572247625	2045	0.200982800982801
GCA_024298965.1_ASM2429896v1.faa	GCA_014042015.1_ASM1404201v1.faa	51.825282409897795	14.224361516896511	1859	0.1827027027027027
GCA_024298965.1_ASM2429896v1.faa	GCA_002025645.1_ASM202564v1.faa	48.45160481444333	12.872706511747186	1994	0.19597051597051596
GCA_024298965.1_ASM2429896v1.faa	GCA_022983255.1_ASM2298325v1.faa	49.24867358708189	12.966613703889818	1734	0.17041769041769042
GCA_024298965.1_ASM2429896v1.faa	GCA_023734115.1_ASM2373411v1.faa	48.690800477897255	13.493803194161876	1674	0.1645208845208845
GCA_024298965.1_ASM2429896v1.faa	GCA_010119915.1_ASM1011991v1.faa	52.00655813953488	13.84827169401401	2150	0.2113022113022113
GCA_024298965.1_ASM2429896v1.faa	GCA_020447105.2_ASM2044710v2.faa	49.27821380243572	13.718762843281288	1478	0.14525798525798525
GCA_024298965.1_ASM2429896v1.faa	GCA_024757985.1_ASM2475798v1.faa	52.02820867959372	13.910276435352888	2166	0.21287469287469288
GCA_024298965.1_ASM2429896v1.faa	GCA_024362325.1_ASM2436232v1.faa	48.98158940397351	13.614587160675123	1510	0.1484029484029484
GCA_024298965.1_ASM2429896v1.faa	GCA_002950575.1_ASM295057v1.faa	47.90958296362023	13.701529017889122	1127	0.11076167076167076
GCA_024298965.1_ASM2429896v1.faa	GCA_024134545.1_ASM2413454v1.faa	52.628350515463914	14.309820745816701	2910	0.285995085995086
GCA_024298965.1_ASM2429896v1.faa	GCA_900070365.1_Alloactinosynnema_sp._L_07.faa	51.86200555170021	13.901531902729038	2882	0.28324324324324324
GCA_024298965.1_ASM2429896v1.faa	GCA_001042635.1_ASM104263v1.faa	44.23971756398941	12.76674237518025	1133	0.11135135135135135
GCA_024298965.1_ASM2429896v1.faa	GCA_021044565.1_ASM2104456v1.faa	47.73743128435782	13.150396693575475	2001	0.19665847665847666
GCA_024298965.1_ASM2429896v1.faa	GCA_900105925.1_IMG_taxon_2639762615_annotated_assembly.faa	52.75211027910143	14.43909864224094	2938	0.28874692874692875
GCA_024298965.1_ASM2429896v1.faa	GCA_001314225.1_ASM131422v1.faa	47.60948140387637	13.12173526105886	1909	0.18761670761670762
GCA_024298965.1_ASM2429896v1.faa	GCA_023023025.1_ASM2302302v1.faa	53.391959426026716	13.69576102313441	4042	0.39724815724815726
GCA_024298965.1_ASM2429896v1.faa	GCA_002162335.1_ASM216233v1.faa	51.083848190644304	13.804772646947047	2266	0.2227027027027027
GCA_024298965.1_ASM2429896v1.faa	GCA_005937995.2_ASM593799v2.faa	51.08735795454545	13.890054044299829	2112	0.20756756756756756
GCA_024298965.1_ASM2429896v1.faa	GCA_013283855.1_ASM1328385v1.faa	48.98437190900099	13.654197232192237	1011	0.09936117936117936
GCA_024298965.1_ASM2429896v1.faa	GCA_004011135.1_ASM401113v1.faa	48.78700050581689	12.912709818421416	1977	0.1942997542997543
GCA_024298965.1_ASM2429896v1.faa	GCA_018986735.1_ASM1898673v1.faa	48.33296795952783	13.904377507972251	1186	0.11656019656019656
GCA_024298965.1_ASM2429896v1.faa	GCA_013113715.1_ASM1311371v1.faa	48.442113169754634	13.14163991061589	1997	0.19626535626535627
GCA_024298965.1_ASM2429896v1.faa	GCA_014217625.1_ASM1421762v1.faa	49.39484877126654	13.109911322001231	2116	0.20796068796068795
GCA_024298965.1_ASM2429896v1.faa	GCA_001941645.1_ASM194164v1.faa	52.50304814686526	13.653448044806634	2887	0.28373464373464374
GCA_024298965.1_ASM2429896v1.faa	GCA_013394385.1_ASM1339438v1.faa	48.48695121951219	13.395379549001383	1640	0.16117936117936119
GCA_024298965.1_ASM2429896v1.faa	GCA_904528075.1_ASM90452807v1.faa	48.51593220338983	13.249731392519623	1770	0.17395577395577397
GCA_024298965.1_ASM2429896v1.faa	GCA_019704555.1_ASM1970455v1.faa	51.95485386221294	13.264782239119354	3832	0.3766093366093366
GCA_024298965.1_ASM2429896v1.faa	GCA_005484985.1_ASM548498v1.faa	48.29924154025671	12.871894946658259	1714	0.16845208845208845
GCA_024298965.1_ASM2429896v1.faa	GCA_003627075.1_ASM362707v1.faa	49.30876979293544	13.5599356485493	1642	0.16137592137592138
GCA_024298965.1_ASM2429896v1.faa	GCA_000699505.1_ASM69950v1.faa	49.48982558139535	13.877158981061273	1032	0.10142506142506143
GCA_024298965.1_ASM2429896v1.faa	GCA_001636295.1_ASM163629v1.faa	50.70093137254902	13.732688834814407	2040	0.2004914004914005
GCA_024298965.1_ASM2429896v1.faa	GCA_019443965.1_ASM1944396v1.faa	47.78882882882883	13.29322033446775	1665	0.16363636363636364
GCA_024298965.1_ASM2429896v1.faa	GCA_004102025.1_ASM410202v1.faa	47.94447533009034	13.475097662315953	1439	0.14142506142506142
GCA_024298965.1_ASM2429896v1.faa	GCA_000166135.1_ASM16613v1.faa	51.6335074886799	13.97495391002465	2871	0.28216216216216217
GCA_024298965.1_ASM2429896v1.faa	GCA_001602115.1_ASM160211v1.faa	48.06464589235127	13.05219710055543	1765	0.17346437346437346
GCA_024298965.1_ASM2429896v1.faa	GCA_011299575.1_ASM1129957v1.faa	47.94709228824273	13.349415071378997	1582	0.15547911547911547
GCA_024298965.1_ASM2429896v1.faa	GCA_001997345.1_ASM199734v1.faa	48.375651691625066	13.566469345989908	1803	0.1771990171990172
GCA_024298965.1_ASM2429896v1.faa	GCA_003065605.1_ASM306560v1.faa	52.310642287857476	13.84827812225225	2133	0.20963144963144964
GCA_024298965.1_ASM2429896v1.faa	GCA_902386885.1_UHGG_MGYG_HGUT_02405.faa	40.606810035842294	10.176666198104876	837	0.08226044226044225
GCA_024298965.1_ASM2429896v1.faa	GCA_003798325.1_ASM379832v1.faa	48.53581327498176	13.299022837935892	1371	0.13474201474201475
GCA_024298965.1_ASM2429896v1.faa	GCA_014041995.1_ASM1404199v1.faa	47.87139516757599	13.557011420678727	1283	0.1260933660933661
GCA_024298965.1_ASM2429896v1.faa	GCA_900475915.1_48128_H02.faa	46.877961165048546	13.834696376409948	1030	0.10122850122850123
GCA_024298965.1_ASM2429896v1.faa	GCA_016726965.1_ASM1672696v1.faa	46.943307086614176	13.54589769352105	1016	0.09985257985257985
GCA_024298965.1_ASM2429896v1.faa	GCA_000724605.1_ASM72460v1.faa	46.84573412698413	13.296274861045955	1008	0.09906633906633906
GCA_024298965.1_ASM2429896v1.faa	GCA_004135385.1_ASM413538v1.faa	51.04660751565762	14.056768306454103	1916	0.1883046683046683
GCA_024298965.1_ASM2429896v1.faa	GCA_023330685.1_ASM2333068v1.faa	42.7167701863354	10.52201987587373	1449	0.1424078624078624
GCA_024298965.1_ASM2429896v1.faa	GCA_016766755.1_ASM1676675v1.faa	48.42817487855656	13.472566676293498	1441	0.14162162162162162
GCA_024298965.1_ASM2429896v1.faa	GCA_001281505.1_ASM128150v1.faa	48.701930501930505	13.486440359273734	1036	0.10181818181818182
GCA_024298965.1_ASM2429896v1.faa	GCA_005280335.1_ASM528033v1.faa	49.87115117891817	13.603410191326248	1442	0.14171990171990173
GCA_024298965.1_ASM2429896v1.faa	GCA_023370115.1_ASM2337011v1.faa	47.759473684210526	12.945676328476509	1520	0.1493857493857494
GCA_024298965.1_ASM2429896v1.faa	GCA_017945865.1_ASM1794586v1.faa	40.329920212765956	10.850233130289944	752	0.0739066339066339
GCA_024298965.1_ASM2429896v1.faa	GCA_016865385.1_ASM1686538v1.faa	39.85041518386714	10.686505984649951	843	0.08285012285012285
GCA_024298965.1_ASM2429896v1.faa	GCA_003609875.1_ASM360987v1.faa	40.022969543147205	10.372600639645139	788	0.07744471744471744
GCA_024298965.1_ASM2429896v1.faa	GCA_016026575.1_ASM1602657v1.faa	39.506045751633984	10.798695716744966	612	0.060147420147420146
GCA_024298965.1_ASM2429896v1.faa	GCA_023300185.1_ASM2330018v1.faa	39.72897473997028	10.835467623499076	673	0.06614250614250614
GCA_024298965.1_ASM2429896v1.faa	GCA_019703345.2_ASM1970334v2.faa	39.95873655913979	10.52754786649036	744	0.07312039312039312
GCA_024298965.1_ASM2429896v1.faa	GCA_020735465.1_ASM2073546v1.faa	39.81137800252844	10.428063256836277	791	0.07773955773955774
GCA_024298965.1_ASM2429896v1.faa	GCA_018128285.1_ASM1812828v1.faa	38.92314148681055	10.126312898994223	834	0.08196560196560197
GCA_024298965.1_ASM2429896v1.faa	GCA_000007485.1_ASM748v1.faa	45.19772357723577	12.832744965269958	615	0.06044226044226044
